,name,price,comment,data_person,likes,dislikes
9,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",من برا خرید این گوشی هزار تومان هم نمی پردازم. کیفیت صفحه نمایش در حد افتضاح فقط یک ساعت دستم بود پس دادم,"کاربر دیجی‌کالا
در تاریخ ۱۷ بهمن ۱۳۹۸",۲,۲۸
10,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",سامسونگ رومیخوره.ولی میشه باکمی هزینه m9tproبگیری واقعاعالی,"mohammad feyzinia
در تاریخ ۱۶ بهمن ۱۳۹۸",۱۰,۴
11,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","گوشی خیلی خوبیه من قبل از این galaxy s6 داشتم و باتریش خیلی ضعیف بود که روزی ۳,۴ بار شارژش میکردم الان اینو صبح ساعت ۸ میبرم بیرون تا ساعت ۱ شب با استفاده مداوم تازه ۱۰ درصد باتری میمونه به اون دسته از آدما که موندن سامسونگ بگیرن یا شیائومی میگم که بیخیال حرف مردم یه شیائومی بگیر و از گوشی لذت ببر","امید حسن پور
در تاریخ ۱۵ بهمن ۱۳۹۸",۲۶,۴
12,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",خوبه بخرید,"کاربر دیجی‌کالا
در تاریخ ۱۵ بهمن ۱۳۹۸",۹,۱
13,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",عالیه از A70 هم بهتره تردید نداشته باشید بخرید,"کاربر مهمان
در تاریخ ۱۵ بهمن ۱۳۹۸",۱۹,۳
14,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","من از این گوشی به شدت ناراضیم به حدی که میخام کارخانشو جمع کنن...
امیدوارم نظر مخالف هم ثبت بشه","کاربر دیجی‌کالا
در تاریخ ۱۵ بهمن ۱۳۹۸",۱۶,۱۳۷
15,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","این گوشی عالیه
از نظر باتری که عالیه. من تمام روز نتم روشنه و با گوشی فعالیت میکنم کلا نصف شارژم خالی میشه.
از نظر دوربینم خیییلییی راضیم واقعا خوبه دوربینش
برای بازی هم خوبه من بازی با گرافیک بالا ریختم اصلا داغ نمیشه گوشی و هنگ نمیکنه
الان ۳ ماهه دارمش تا حالا هنگ نکرده گوشی امیدوارم همینجوری بمونه
من قبل این گوشی سامسونگ اس ۵ داشتم.تنها چیزی که اولش که گوشیو گرفتم اذیتم کرد کیفیت صفه نمایش بود. فکر میکنم صفه نمایش سامسونگ با کیفیت تره. ولی اینم بعد یه مدت عادی میشه و الان باش مشکلی ندارم.","مینا جلالی
در تاریخ ۱۴ بهمن ۱۳۹۸",۲۲,۷
16,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","من رفتم 9t بگیرم ولی وقتی باهردو کار کردم این گوشی بسیار بهتر بود
صفحه نمایشگر این گوشی با زیر ۷۰۰ تعویض میشه ولی گوشیهایی مثل 9t حداقل دومیلیون هزینه تعویض نمایسگر انهاست . با این همه اختلاف قیمت اختلاف زیادی در کیفیت تصویر نیست","amin sheikh najdi
در تاریخ ۱۴ بهمن ۱۳۹۸",۱۹,۲
17,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","همونطور که اشاره کردم امکانات گوشی به نسبت قیمت خیلی خوبه
البته فقط دو روزه که استفاده می کنم،
گوشی به شدت سنگینی ش مشخصه، مخصوصا اگه گوشی قبلی تون یه گوشی سبک و سای کوچیک بوده باشه، فعلا که انگشت درد گرفتم","مهران فکوریان
در تاریخ ۱۴ بهمن ۱۳۹۸",۱۵,۲
18,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",خیلی زود شارژ میشه واقعا عالیه من که حداقل روزی ۱۲ ساعت دارم کار میکنم با نت روشن هر ۲۴ ساعت یک بار میزنم شارژ تازه ر۲۰درصد هم اخرش میمونه,"محمدجواد احمدی
در تاریخ ۱۴ بهمن ۱۳۹۸",۱۲,۲
19,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","یه گوشی خیلی خفن و به روز . کیفت صفحه نمایش خیلی بالایی داره ولی نور صفحه به صورت دستی خیلی قابل تغییر نیست. اینکه می گن اصلا گرم نمیشه دروغه ؛وقتی ۳ چهار ساعت پشت سر هم بازی کنی یکمی گرم میشه . قیمت واقعی بدون ریجستر این گوشی حدود ۲۸۰۰ هسنت دیجی قیمتش خیلی بالاست.
اگه می تونی یکم صبر کنی تا گوشی بگیری،چند وقت دیگه K30 شیائومی میاد که خیلی بهتر از note 8 pro .","کاربر دیجی‌کالا
در تاریخ ۱۳ بهمن ۱۳۹۸",۱۳,۳
20,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","با سلام گوشی فوقولاده عالی ای هستش من وقتی خریدم دیجی کالا موجود نداشت مجبور شدم با خیلی خیلی قیمت بالاتر از 4 تمن از بیرون خریدم
گوشی عالی حتما بخرید شک نکنید","ایمان رضایی
در تاریخ ۱۳ بهمن ۱۳۹۸",۱۳,۳
21,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","یه گوشی خیلی خیلی عالی نسبت به قیمتش. کسانی که کیفیت دوربین براشون مهمه تو خریدش اصلا شک نکنند. دوربینش خیلی فراتر از انتظارتونه! ولی اگه روی صفحه نمایش خیلی حساس هستید و انتظار خیلی بالایی دارید بهتره یه گوشی بگیرید که صفحه نمایشش Super AmoLED باشه. ولی به نظر من همین هم خیلی خوبه و انتظاراتو برآورده میکنه
ولی تو دیجیکالا خیلی قیمتش بالاست. من مدل پرو با ظرفیت 128 رجیستر شده رو گرفتم 3.600 ( البته تو سنندج) ولی اینجا همون رو زده 4.500","حسام ناصری
در تاریخ ۱۲ بهمن ۱۳۹۸",۱۶,۲
22,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",سلام.دوستان گرامی این گوشی واقعا عالی است اگر تا ۴.۰۰۰.۰۰۰ گوشی می خواهید توصه می کنم. این گوشی با پردازنده(media tak helo g90t) رام ۶ و ۱۲۸ گیگابایت این گوشی برای گیمینگ هم عالی است و از a70 سامسونگ و سامسونگ a50 . A30 حتی a80 سامسونگ توصه می کنم ممنون که تا اخر خواندید خیلی موخلصم,"اروین خسرویان
در تاریخ ۱۰ بهمن ۱۳۹۸",۱۸,۳
23,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","اقا عالیه خلاص.
گیمری خوبع. عکاسی خوبه فقط وزنش زیاده.

فقط من یه مشکل دارم نمیتونم خرید درون برنامه ای انجام بدم اگه کسی میدونه راهنماییی کنه
گیرم","اریا کاظمی
در تاریخ ۱۰ بهمن ۱۳۹۸",۱۲,۱
24,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","یه کم طول کشید تا رجیستر شد ولی در کل گوشی خیلی خوبیه و باطری فوق العاده ای داره. نه هنگ و لگ داره نه موقع اجرا بازی در میاره
آسفالت 9 رو به راحتی اجرا میکنه و مشکل خاصی نداره
دوربینش هم خیلی خوبه و صفحه نمایشش راضیتون میکنه.
حسگر اثرانگشت و تشخیص چهره ش هم خوبه و فورا شناسایی میکنه
تنها مشکلی من با این گوشی دارم جای دکمه پاورشه که وقتی گوشی رو دستتون میگیرید انگشتتون روی پاور قرار میگیره و گوشی ری استارت میشه.
ولی در کل پیشنهاد میکنم. با این هزینه گوشی خیلی خوبی گیرتون میاد","مهدی بختیاریان
خریدار
در تاریخ ۱۰ بهمن ۱۳۹۸",۱۴,۰
25,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","redmi note 8 pro
با وجود داشتن حافظه 128GB و 6G رم برای کار های نیمه سنگین هم مناسبه","کاربر دیجی‌کالا
در تاریخ ۹ بهمن ۱۳۹۸",۷,۰
26,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",گوشی بسیار قدرتمند با امکانات کم,"vahid gholizade
خریدار
در تاریخ ۹ بهمن ۱۳۹۸",۵,۶
27,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",من الان بیش از یک ماهه ک دارم استفاده میکنم، عالی هستش و خریدش رو پیشنهاد میکنم,"عارف سعیدی
در تاریخ ۷ بهمن ۱۳۹۸",۱۴,۱
28,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",به جرأت میتونم بگم حتی از a80 سامسونگ هم بهتره،فک نکید پردازنده چون مدیاتک هستش ضعیف کار می‌کنه اتفاقا خیلی هم عالیه،همگام سازی کانفیگ این گوشی (پردازنده مدیاتک+گرافیک مالی) به حدی عالیه که سنگین‌ترین بازیها رو،رو بالاترین گرافیک بدون هیچگونه ایرادی باز میکنه,"کاربر مهمان
در تاریخ ۶ بهمن ۱۳۹۸",۲۶,۴
29,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",نسبت به قیمتش عالی,"مهدی احدی
در تاریخ ۵ بهمن ۱۳۹۸",۱۰,۰
30,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",دیجی کالا داره ریز میکشه روی قیمتا این گوشی با این برند اقتصادی نباید انقدر گرون باشه.,"کاربر مهمان
در تاریخ ۴ بهمن ۱۳۹۸",۳۰,۰
31,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",گوشی از همه نظر عالی,"کاربر دیجی‌کالا
در تاریخ ۴ بهمن ۱۳۹۸",۱۳,۱
32,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",در خریدش شک نکنید,"نوراله ابراهیم بای
در تاریخ ۳ بهمن ۱۳۹۸",۸,۰
33,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",سی پی یو این گوشی مدیاتک هست که بسیار ضعیف هستش و تاریخ انقضا خودش رو یجورایی امضا کرده البته تا دوسال خوبه و بعد خیلی ضعیف میشه.,"کاربر دیجی‌کالا
در تاریخ ۳ بهمن ۱۳۹۸",۵,۳۶
34,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",به نظر من که عالیه,"آرین بهلولی
در تاریخ ۳ بهمن ۱۳۹۸",۱۱,۰
35,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",این گوشیو من الان دارم استفاده میکنم.از هر نظر محشره.تو خریدش شک نکنین.منتهی اینجا ۵۰۰ تومن گرون میده.از سایمان دیجیتال بخرید.مطمئن هم هست.من از اونجا خریدم,"فرزاد رحمانی
در تاریخ ۳ بهمن ۱۳۹۸",۶,۰
36,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",سلام.این گوشی بهترین انتخاب همه امکانات روز رو داره و حتی بیشتر این گوشی فست شارژ نیست بلکه کوییک شارژه (شارژ فوری).دوربین این گوشی واقعا فوق العاده هستش و خیلی از همرده های خودش سرتره.این گوشی بهترین میان رده ی سال 2019 انتخاب شده و از هر لحاظ عالیه.خریدشو ۱۰۰٪ پیشنهاد میکنم,"طاهر حضرتی
در تاریخ ۳ بهمن ۱۳۹۸",۱۰,۰
37,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","در کل با تمام بدی هایی که دارد من بسیار راضی هستم و پیشنهاد میکنم خرید کنید چون وقتی با هم رده های خودش مقایسه کردم واقعا یه سرو گردن بالاتره
با دوربینش کلی ذوق میکنم هر روز","ایمان کرم پور
در تاریخ ۳ بهمن ۱۳۹۸",۱۰,۱
38,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","دوستانی که بین این محصول و mix2 یا کلا بین دو تراشه g90t و 835 مرددند توجه کنند
Note 8pro
هشت هسته ARM (دو هسته A-76 با فرکانس 2.05GHz و شش هسته A-55 با فرکانس 2.0GHz) با سرعت کلاک 2050MHz و گرافیک Mali G-76 با سرعت کلاک 800MHz
رم این محصول 6Gb از نوع LPDDR4 با فرکانس 2133 است. این محصول قابلیت پخش تصاویر HD+ بصورت 60fs دارد.
Basemark X:34654
Mix2
هشت هسته Kryo (چهار هسته A-73 با فرکانس 2.45GHz و چهار هسته A-53 با فرکانس 1.9GHz) با سرعت کلاک 2450MHz و گرافیک Adreno 540 با سرعت کلاک 710MHz
رم این محصول 6Gb از نوع LPDDR4 با فرکانس 1866 است. این محصول قابلیت پخش تصاویر 4K بصورت 60fs دارد.
Basemark X:38349
در کل Note 8pro گوشی است که تراشه جدیدتری دارد اما Mix2 تراشه قدیمی تر ولی با فناوری 10nm دارد که تعداد ترانزیستورهای استفاده شده در آن بالاتر و سرعت پردازشی بینظیری را در اختیارتان میگذارد در ضمن تراشه های شرکت کوالکوم نسبت به مدیاتک انرژی کمتری استفاده میکنند.","اردلان افشارراکی
در تاریخ ۲۸ دی ۱۳۹۸",۱۲,۱۳
39,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",من حدود دو هفته اس دارم این گوشی رو.گوشی خوبیه خیلی دربارش تو بازار و سایت ها تحقیق کردم بین این گوشی و آ 50 مونده بودم ولی این گوشی بهتر بود وخیلی از فروشندگان این گوشی رو پیشنهاد کردن و اینکه دوستانی که میگن ضد اب نیست تو فیلم تست کردنش 30 دقیقه تو اب بود مشکلی نداشت و ضد خش هم هست..هرچند خوبی و بدی یه محصول باید حداقل از زمان استفاده کردنش 6 ماه بگذره تا به چشم بیاد.مرسی,"مجتبی رحمانی
در تاریخ ۲۸ دی ۱۳۹۸",۱۳,۲
40,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",یک هفته دارم ازش استفاده میکنم از همه نظر عالیه باطریش فوق العادس صفحش عالیه رابط کاربریش خیلی خوبه دوربینش خوبه حتی شب .به نظر من با این قیمت و این امکانات عالیه البته من از جای دیگه خرید کردم ( ارزونتر البته ) . اگه کسی میخاد بخره به نظر من شک نکنه عالیه . رنگ سبزش که خیلی قشنگه,"علی احمدی
در تاریخ ۲۸ دی ۱۳۹۸",۱۱,۱
41,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",از هر نظر راضی هستم و پیشنهاد میکنم.,"مهدی عدل
خریدار
در تاریخ ۲۷ دی ۱۳۹۸",۷,۱
42,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",خیلی عالی فقط رم 8 هم بیاورید,"رضا محمدی
در تاریخ ۲۷ دی ۱۳۹۸",۷,۴
43,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","من این گوشی رو چند هفته پیش از دیجی تهیه کردم قیمتش ب بیرون ۱۵۰تومن گرونتر بود.البته بعدش باز ارزون شد.
در مورد گوشی اولش ک برنامه ها رو نصب میکنید یا شارژ میزارید ی کم داغ میکنه بعدش نه که من پرسیدم از تعمیرات مبایل گفتن عادیه. دوربینش که عالیه.در کل ب نظرم اگه پول براتون مهم نیس. خوب پرچم دار برند بخرین که توش حرفی نیست اما بین میان رده یک برند با این گوشی بعد کلی تحقیق این گوشی رو انتخاب کردم. با توجه ب قیمت امکانات پرچم دار دارین.
از نظر زیبایی رنگ سبزش عالیه هر کی دید دستم پسندید.","نسرین علیمردانی
خریدار
در تاریخ ۲۷ دی ۱۳۹۸",۶,۰
44,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","گوشی خیلی خوبیه با همین رنج قیمت توی برند های دیگه خیلی ضعیف ترش باید بگیرید
دوربین خوبی داره باتریش که به این راحتی ها خالی نمیشه
پردازنده قوی داره سرعت قابل قبولی داره
طراحی قشنگی داره","سید محمد موسوی
خریدار
در تاریخ ۲۷ دی ۱۳۹۸",۳,۰
45,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","این گوشی رو من نزدیک یک ماه هست که گرفتم و از همه لحاظ عالیه
تنها مشکلی که داره اینه که دوربینش برجسته است و همینطور برای من اثر انگشتش خیلی قوی نیست اما فیس آیدی این مشکل رو پوشش داده","اسما علیپور طرق
در تاریخ ۲۵ دی ۱۳۹۸",۲,۳
46,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",در کل راضیم و عالی,"حسن افضلی
در تاریخ ۲۵ دی ۱۳۹۸",۴,۲
47,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",گوشیه خیلی خوبیه از همه لحاظ من با ایفون ۷ پلاس مقایسش کردم ولی در کمال تعجب عکساش خیلی از عکسای ایفون ۷ پلاس بهتره با اختلاف فاحش . با آ۵۰هم مقایسش کردم کیفیت و زیبایی و وضوح عکساش بهتره از ۵۰ پنجاه بود باتریشم بزرگتر قیمتشم ارزونتر فقط هنگام بازی پابجی داغ میکنه ولی نه زیاد,"سیدعلیرضا مفتی عریض
در تاریخ ۲۵ دی ۱۳۹۸",۱۴,۱
48,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",گوشی خوبیه من دو روز پیش واسه خانمم کادو خریدم و خیلی خوشحال شد فقط دیجی کالا حدود ششصد تومن از قیمت خرید بنده بالاتر میفروشه نمیدونم چرا!!!,"سعید حسنی
در تاریخ ۲۵ دی ۱۳۹۸",۱۷,۰
49,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",من دیروز از بازار گرفتم 3800. به نظرم عالیه مخصوصا بااین قیمت . من خودم عشق سامسونگ بودم ولی الان عاشق اینم,"افشار نژادصمدی
در تاریخ ۲۴ دی ۱۳۹۸",۹,۱
50,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",خیلی خوب ولی راستش دیجی کالا داره خیلی گرون میده من همین ۳/۱۶۰ پرسیدم با گارانتی ۱۸ ماه,"امیرارسلان ایمانی
در تاریخ ۲۴ دی ۱۳۹۸",۸,۶
51,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","نمیخام برندای دیگه رو خراب کنم ولی این گوشی نسبت a70 یا حتی خود mi9T شیائومی سر داره
پیشنهاد میکنم اگر زبان-رام چین بودن گوشی براتون مهم نیست ی سر به oppo realme x2 بزنید","کاربر دیجی‌کالا
در تاریخ ۲۴ دی ۱۳۹۸",۵,۷
52,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","بسیار عالی
کیفیت ساخت فوق العاده
با توجه به قیمت همه چیز عالیست
کیفیت عکس خوبه
دوربین سلفی شگفت زدتون می‌کنه
اگه زیاد عکس و فیلم نمی‌گیرید یا هارد اکسترنال دارید و تند تند فایل ها رو منتقل میکنید 64 گیگ رو بگیرید حدود 800-900 تومن ارزون تره","علی شریعتی
در تاریخ ۲۴ دی ۱۳۹۸",۴,۳
53,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","قصد خرید A70 داشتم و یا سیائومی mi 9
این گوشی به قدری سر تر و شاخ تر و خوش قیمت هست که تصمیم قطعی من رو یک روزه تغییر داد
البته از دیجی نخریدم و کمتر قیمت گرفتم با ضمانت و ریجستری شده و با گلس گارانتی دار

اگر مثل من مدام در حال کار و خرید و فروش با گوشی در فضای مجازی هستید نگران باطری نباشید با این گوشی 1.15 دقیقه شارژ میشه و تا 11 ساعت بدون خاموشی شرمندتم می‌کنه حسابی !!

اگر از کالا یا محصول و یا از خودت عکس میخوای بگیری واقعا دوربین با کیفیتی داره

به جرئت میگم از یکی دو مدل برتر خودش هم شاخ تره چون اونها فقط رو صفحه و سی پی یو کمی از این بالاتر هستند و در خیلی چیزای دیگه پایین تر

خلاصه تر بگم
گیمری، کسب اینترنتی داری، عکاسی، یا مدام صفحه اگر گوشیت باید جلو چشمت باشه و باطری همیشه کم میاری شک نکن در خرید این گوشی","محمد علیپور جاهد
در تاریخ ۲۴ دی ۱۳۹۸",۱۴,۰
54,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",قیمتش نسبت به امکاناتش بسیار مقرون بصرفه است بنا براین از خریدنش پشیمون نمیشید. من خودم رنگ سبز اونو خریدم واقعا چشم نوازه.,"Seyyed Mohammad Hosseini
در تاریخ ۲۴ دی ۱۳۹۸",۷,۰
55,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",گوشی خیلی خوبیه، نسبت به قیمتش در گوشی های میان رده گوشی خیلی خوبیه,"قاسم پرن
در تاریخ ۲۴ دی ۱۳۹۸",۵,۱
56,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","پشیمون شدم
الکی نیست که ارزونه، این مشخصات آماری و کاغذی رو ول کنین، دیروز خریدم و دوربین ۶۴ که نوشته در حد ۱۶ هم نمیندازه،کلی خورد تو ذوقم","سیدحمید حسینی
در تاریخ ۲۳ دی ۱۳۹۸",۶,۴۶
57,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",چند ماهی هست که از دیجی کالا گرفتمش.نظر چند ماهه شاید زیاد بکار نیاد ولی تو این چند وقت واقعا محشر کار کرده و هیچ مشکلی ندیدم.به راحتی a80سامسونگ و مغلوب میکنه.رنگ سبزش واقعا خیره کننده است,"Mohammad Hidary
در تاریخ ۲۳ دی ۱۳۹۸",۱۰,۴
58,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","نسبت به گوشیهای a50 وa60 که داشتم
گوشی بهتریه","کاربر دیجی‌کالا
در تاریخ ۲۳ دی ۱۳۹۸",۱۳,۰
59,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","الان ۲ ماه که این گوشیو از بازار خریدم واقعا حرف نداره هر بازی سنگینی بگید تو این گوشی نصب کردم نه نگفته اگه گیمینگ باشید حتی بازی فورتنایتو به خوبی اجرا میکنه فقط یکم سنگینه که اونم بعد از یه مدتی عادت میکنید و نداشتن صفحه نمایش AMOLED در کل گوشیه خیلی خوبیه .

ممنون از دیجیکالا .","محمد رهبرفام
در تاریخ ۲۲ دی ۱۳۹۸",۱۶,۳
60,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",سرعتش نسبت به هم رده ها که هیچ به بالاتر و بالاتر از خودش هم بیشتره تو بازی یک لحظه لگ رو تجربه نمیکنی همه چی تمومه اگه میخوای گوشی داشته باشی نه تنها با کیفیت بلکه سرعت فوق العاده داشته باشه همین انتخاب کن کلیپ های زیادی هس تو اینترنت که شاخ شکن هس,"کاربر مهمان
در تاریخ ۲۲ دی ۱۳۹۸",۱۱,۱
61,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰","من سفارش دادم. همه رو هوا تا میاد میزننش. قیمته عالی داره و اندازه یه گوشی پرچمدار امکانات . بازی هارو با کیفیت خیلی خوبی اجرا میکنه.
حتما بخریدش قیمتش مناسبه.ولی دهن سرویس تا من خریدم ۴۰ تومن آورد پایین.","رامین حریری
در تاریخ ۲۲ دی ۱۳۹۸",۱۱,۲
62,گوشی موبایل شیائومی مدل Redmi Note 8 Pro M1906G7G دو سیم‌ کارت ظرفیت 128 گیگابایت,"۴,۵۵۸,۰۰۰",از بازار تهیه کردم. نسبت به مبلغی که پرداخت میکنید بسیار مقرون به صرفه هست. مشابه این سخت افزار در برندهای معروف تر رو باید 10 تا 15 درصد گرانتر تهیه کنید. لوازم جانبیش موجوده. بعد از دو هفته استفاده حرفه ای کاملا راضیم. اندروید 10 تا اواخر ژانویه براش عرضه میشه. هر بار یک برند رو انتخاب میکنم و شیائومی واقعا متفاوته.,"محمدرضا سروی
در تاریخ ۲۱ دی ۱۳۹۸",۹,۱
